D1,D2,D3,D4,D5,D6,D7,D8
3.0000,3.8634,4.9411,5.4495,6.0288,6.7265,7.5934,7.8421
3.0000,3.2837,3.2837,3.6700,3.6730,3.7592,4.1380,4.4066
3.0000,4.2299,5.2050,6.2331,7.3767,8.3838,9.5435,10.4902
3.0000,3.4566,3.6917,3.8058,3.9295,4.1810,4.3176,4.3862
3.0000,3.8957,4.8148,6.1160,6.7073,7.7558,8.6750,9.7662
3.0000,3.3903,3.6725,3.8138,3.8894,3.9137,4.0055,4.3936
3.0000,3.0000,3.0432,3.1812,3.4670,3.4670,3.6574,3.6574
3.0000,3.1648,3.5134,3.8437,3.9008,4.0863,4.2397,4.4117
3.0000,3.2477,3.3110,3.8117,4.1784,4.3954,4.5576,4.7625
3.0000,3.2167,3.2167,3.4604,3.6617,3.9901,4.4156,4.6171
3.0000,3.0987,3.3602,3.6071,3.9382,4.2376,4.3454,4.3934
3.0000,3.1390,3.2660,3.6858,3.7714,3.7841,3.8630,3.9030
3.0000,4.0650,5.2162,6.3918,7.5149,8.3960,9.4054,10.7373
3.0000,3.1816,3.5593,3.8690,3.9787,3.9787,4.4996,4.4996
3.0000,4.0210,5.0378,6.0909,7.0279,7.7728,8.8332,9.6133
3.0000,3.3473,3.7612,3.9400,4.2738,4.3770,4.6828,4.9116
3.0000,3.3405,3.5392,3.7571,4.0969,4.6655,4.7199,4.7419
3.0000,4.4274,4.9388,5.1215,6.2755,7.1019,7.6220,8.5751
3.0000,3.1971,3.4110,3.6050,3.6450,3.8501,4.3604,4.7262
3.0000,3.0878,3.3467,3.5511,3.6817,3.9605,4.3617,4.7565
3.0000,3.7751,4.7415,4.9536,5.2379,6.1157,6.4816,6.9184
3.0000,3.3727,3.6329,4.0690,4.1655,4.3279,4.6121,4.9248
3.0000,3.3563,4.2780,4.9801,6.3377,7.0724,7.8609,8.8514
3.0000,3.0665,3.4056,3.5632,3.7676,3.9305,4.2110,4.2437
3.0000,3.3242,3.4728,3.4728,3.5256,3.6672,3.7544,4.0898
3.0000,3.3294,3.6532,4.1101,4.2728,4.4825,4.6394,5.1980
3.0000,3.8512,3.9072,4.3889,4.9121,5.2937,6.2058,7.2668
3.0000,3.0000,3.2196,3.6225,3.9736,4.2537,4.3081,4.8799
3.0000,3.1996,3.3759,3.7000,3.9407,4.3554,4.4641,4.5214
3.0000,3.2746,3.2762,3.5699,3.5699,3.9669,3.9999,4.1659
3.0000,3.4118,3.6805,3.8147,4.0380,4.1491,4.3083,4.3083
3.0000,3.1969,3.3803,3.3803,3.4541,3.6941,3.7202,4.1374
3.0000,3.1199,3.3868,3.7955,4.0306,4.2776,4.4312,4.4312
3.0000,4.0580,5.1029,6.4270,7.5661,8.4883,9.2308,10.9164
3.0000,4.0470,4.9002,5.9530,6.5970,7.7900,8.7031,9.9328
3.0000,4.1270,4.9387,5.9593,6.8262,7.8607,9.2113,10.2159
3.0000,3.7417,3.8564,4.6892,4.9753,5.5641,6.3522,6.9640
3.0000,3.3127,4.2056,5.0208,6.5860,7.1782,8.1424,8.6721
3.0000,3.7644,4.6091,5.5921,6.9654,8.0051,9.2246,10.3735
3.0000,3.2006,3.5263,3.7209,3.8210,4.0116,4.3500,4.5297
3.0000,3.4264,4.1488,4.6360,5.6206,5.9153,6.8765,7.5411
3.0000,3.2823,3.5051,3.6150,3.7710,3.7710,4.0458,4.2175
3.0000,3.4022,3.6143,3.9152,4.1627,4.3147,4.4547,4.4547
3.0000,3.3602,3.6537,3.8955,3.8969,3.8969,4.0184,4.0775
3.0000,3.0000,3.0000,3.2604,3.4586,3.7773,4.2532,4.2532
3.0000,3.2794,3.5818,3.9589,4.2681,4.3492,4.9628,5.2538
3.0000,3.1370,3.3766,3.7567,3.8562,4.6414,4.9365,5.1168
3.0000,3.0943,3.5979,3.5979,3.7423,4.1125,4.1822,4.6196
3.0000,3.1115,3.1115,3.6057,3.9722,4.2841,4.4329,4.6803
3.0000,3.3060,3.7869,3.9790,4.1504,4.2530,4.7255,5.1317
3.0000,3.0474,3.1291,3.2860,3.4895,3.5775,3.9698,4.2265
3.0000,4.1992,5.1635,5.8529,6.9167,8.3653,9.5754,10.3225
3.0000,4.1066,4.9758,5.7799,6.6880,7.5796,8.5062,9.0927
3.0000,3.0871,3.1569,3.5019,3.5476,3.8112,4.0573,4.3125
3.0000,3.0000,3.3360,3.6390,3.9615,4.1741,4.2150,4.2150
3.0000,3.2336,3.3760,3.4653,3.6365,4.0347,4.2368,4.5447
3.0000,3.2444,3.4710,3.5971,3.7131,3.7466,3.8991,3.8991
3.0000,3.1965,3.2154,3.4176,3.4176,3.4176,3.5049,3.6526
3.0000,3.3294,3.7307,3.8346,4.1417,4.1417,4.3723,4.3723
3.0000,3.4061,4.1680,4.5825,5.0299,5.8665,6.5137,7.1555
3.0000,3.0000,3.2838,3.2838,3.6378,3.9000,4.2593,4.6244
3.0000,3.1240,3.5129,3.5926,3.8657,4.0699,4.2597,4.6557
3.0000,3.0738,3.3020,3.4602,3.6179,3.7500,3.8245,4.1667
3.0000,3.7589,4.0289,4.3344,5.4106,6.2203,6.7708,7.6046
3.0000,3.1141,3.4316,3.8971,4.2018,4.4336,4.6425,4.6548
3.0000,3.0000,3.2185,3.2617,3.4644,3.8385,4.0260,4.0610
3.0000,3.3187,3.4922,3.9473,4.3145,4.3623,4.3941,4.3941
3.0000,4.2674,5.5013,6.5261,7.3281,8.5124,9.3916,10.6591
3.0000,3.6000,4.1077,4.8769,5.0305,5.6465,6.4216,7.9500
3.0000,4.1353,5.0507,6.0600,6.9572,7.6892,8.6568,9.7221
3.0000,3.1356,3.4945,3.7586,3.8342,3.9983,3.9996,4.4725
3.0000,4.1004,5.1756,6.3169,7.2359,8.1537,9.3234,10.4805
3.0000,3.0000,3.2652,3.7521,3.7521,3.8275,3.8275,3.9386
3.0000,3.8306,4.7956,6.3175,7.4244,8.4240,9.5993,10.8967
3.0000,3.8608,4.8672,5.9025,6.9504,7.6316,8.7589,9.6819
3.0000,3.3337,3.8728,4.1542,4.2895,4.5582,4.8002,4.9275
3.0000,3.0885,3.2935,3.6488,3.8740,3.9678,4.1444,4.3762
3.0000,3.5283,4.6045,4.7616,5.6485,6.1621,6.2235,7.1255
3.0000,3.8564,4.6750,5.4781,6.1612,6.8976,7.2193,8.1406
3.0000,3.0000,3.2069,3.4798,3.5779,3.8193,3.8739,4.1146
3.0000,3.2789,3.5282,3.7495,4.2156,4.6679,4.8181,4.9842
3.0000,3.0776,3.1642,3.2996,3.6346,3.7220,4.0152,4.0152
3.0000,3.1773,3.3952,3.6726,3.9853,4.0024,4.1327,4.4119
3.0000,3.2279,3.2279,3.2279,3.5003,3.8445,4.0780,4.3492
3.0000,3.1656,3.5524,3.8169,4.0783,4.4612,4.7317,4.9013
3.0000,3.0929,3.3188,3.7430,3.9928,4.4810,4.7349,5.1300
3.0000,3.9875,4.0133,5.0669,6.1158,7.2808,7.6202,8.4056
3.0000,4.1353,5.5910,6.7338,7.8436,8.6816,9.7144,10.6171
3.0000,3.1893,4.1501,4.8037,5.9533,6.5631,7.1237,7.6467
3.0000,3.1797,3.2230,3.4911,3.6461,3.8756,3.8756,4.1254
3.0000,3.2896,4.0091,4.6928,5.5662,6.4036,7.5860,8.5593
3.0000,3.2298,3.4830,3.6604,3.6604,3.8120,4.0418,4.3926
3.0000,3.1000,3.3826,3.7690,4.0992,4.5513,5.0978,5.8438
3.0000,3.1443,3.2901,3.5139,3.7536,3.9010,4.2223,4.4939
3.0000,3.8299,4.8811,5.8625,6.8956,7.7578,8.9045,9.9395
3.0000,3.2970,3.7159,3.7492,4.1355,4.3656,4.3656,4.6153
3.0000,4.0366,4.7255,5.6193,6.2919,7.0021,7.8733,9.1528
3.0000,3.3458,3.5053,3.7993,4.0799,4.1207,4.3667,4.4772
3.0000,3.0527,3.2955,3.7935,4.1684,4.5131,4.5131,4.7972
3.0000,4.4220,5.2052,6.3871,7.3633,8.3956,9.0861,10.0965
3.0000,3.4580,3.6342,3.7041,3.8591,4.2423,4.2815,4.3813
3.0000,3.3221,3.4662,3.7363,3.8760,4.2480,4.2480,4.5707
3.0000,3.0000,3.2651,3.2651,3.5879,3.9031,3.9031,4.1691
3.0000,3.0236,3.2336,3.5258,3.5258,3.8766,3.8766,4.3250
3.0000,3.0000,3.0095,3.3335,3.6134,3.6234,3.7478,3.7478
3.0000,3.0428,3.3449,3.5949,3.6265,3.8990,4.2895,4.7614
3.0000,3.0884,3.1129,3.2956,3.4537,3.8580,3.9534,4.3923
3.0000,3.3770,3.7700,4.0839,4.0839,4.3249,4.5813,4.5813
3.0000,3.9032,4.7018,5.6380,6.7801,8.1779,9.2629,9.8425
3.0000,3.8656,5.1127,6.3622,7.4501,8.7008,9.3301,10.2279
3.0000,3.3358,3.3848,3.7521,3.9505,4.1353,4.5146,4.6495
3.0000,3.0343,3.4547,3.6243,3.7074,3.9186,4.1088,4.2322
3.0000,3.0498,3.3859,3.7569,3.8557,3.8678,4.2127,4.5920
3.0000,3.0386,3.2988,3.5916,3.8565,4.1326,4.5534,4.5646
3.0000,3.2981,3.4827,3.5822,3.6387,3.7579,4.0849,4.0849
3.0000,3.0443,3.3550,3.4919,3.6632,3.8502,3.9652,4.0751
3.0000,3.3050,3.3798,3.5898,3.8087,3.8765,3.8765,4.1158
3.0000,3.1455,3.8155,4.4957,4.8656,5.9624,6.3628,7.0150
3.0000,3.4821,3.6365,3.8925,3.8925,4.2512,4.2512,4.4107
3.0000,3.5574,3.8064,3.9360,4.1781,4.2158,4.4341,4.5257
3.0000,3.5201,4.0143,4.5429,5.2454,5.6231,6.5530,7.0472
3.0000,3.2195,3.4285,3.6034,3.8410,4.1391,4.7108,4.7516
3.0000,3.4753,4.1101,4.6270,5.3815,5.8969,6.5081,7.6919
3.0000,3.1376,3.2628,3.5764,3.6052,3.8266,3.9650,4.1223
3.0000,3.6327,4.5166,4.9016,5.4039,5.7634,6.2028,6.6432
3.0000,4.0342,4.9950,5.5590,6.4100,7.5634,8.5095,9.6091
3.0000,3.3513,3.4066,3.7511,4.0562,4.2777,4.5247,4.7778
3.0000,3.1648,3.8192,4.0621,4.0621,4.5544,4.8367,5.0529
3.0000,3.3119,3.7648,3.8992,3.9614,4.2431,4.3685,4.6334
3.0000,3.2661,3.7768,3.9974,4.1626,4.4723,4.6925,5.0279
3.0000,4.0120,4.5352,5.0459,5.3315,6.1346,7.0089,7.8982
3.0000,4.0503,4.6321,5.8721,6.6233,7.4147,8.4792,9.6991
3.0000,4.1876,4.8689,5.8409,6.6516,7.4592,8.2718,9.3165
3.0000,3.3166,3.3582,3.6942,3.7613,3.7790,4.1208,4.5063
3.0000,3.2753,3.4406,3.8212,4.1318,4.4108,4.4905,4.7365
3.0000,3.0851,3.5744,4.0743,4.4544,4.7578,5.1142,5.4916
3.0000,3.2993,4.0282,4.9969,6.0101,6.1222,6.8049,7.0953
3.0000,3.0000,3.0480,3.2210,3.2210,3.5666,3.5666,3.8145
3.0000,3.6077,4.3458,4.8900,5.6400,6.4060,6.8816,7.5629
3.0000,3.0000,3.2060,3.2402,3.4178,3.4178,3.4557,3.7623
3.0000,3.1617,3.3400,3.7505,3.8314,4.0162,4.0162,4.1586
3.0000,3.3747,3.3747,3.4048,3.7102,3.9583,4.0084,4.3714
3.0000,3.2435,3.7549,3.9196,4.2309,4.4571,4.7454,4.9807
3.0000,3.1619,3.1619,3.6532,3.9708,3.9708,4.2295,4.4495
3.0000,3.1462,3.4408,3.7567,4.0799,4.4318,4.8903,4.9552
3.0000,3.8907,4.9642,5.8006,6.9483,8.1234,9.3094,10.2738
3.0000,3.0674,3.0674,3.2775,3.3236,3.8110,3.9872,4.0784
3.0000,4.2896,5.0436,6.4162,7.6285,8.5678,9.7479,10.9234
3.0000,3.0738,3.4353,3.8781,3.9204,4.0084,4.1887,4.2671
3.0000,3.2419,3.4856,3.5133,3.9076,3.9076,4.2108,4.2427
3.0000,3.1152,3.1529,3.6904,4.0884,4.4177,4.5880,5.0822
3.0000,3.3518,3.5794,3.6062,3.8737,4.0142,4.0816,4.2000
3.0000,3.9241,4.8966,5.7873,6.6698,7.6337,8.4724,9.5512
3.0000,3.2637,4.3013,4.7954,5.2242,5.6445,6.2490,6.7681
3.0000,3.0000,3.3954,3.6782,3.6782,3.6782,4.0464,4.4016
3.0000,3.8805,4.2353,4.9418,4.9668,5.5690,6.1777,6.8275
3.0000,3.5240,4.0891,5.1092,5.2767,5.9861,6.3591,7.3961
3.0000,3.0000,3.1317,3.5302,3.6837,4.1211,4.1857,4.3160
3.0000,3.5338,4.5030,5.3815,6.3366,7.2309,8.2428,9.4086
3.0000,3.0000,3.2205,3.4922,3.6710,3.8614,4.0126,4.1350
3.0000,4.3407,5.2998,6.2467,7.5061,8.5747,9.6468,10.7966
3.0000,3.4275,3.9420,4.1858,4.4683,5.5303,6.1997,6.9511
3.0000,3.2895,3.2895,3.2895,3.5853,3.7668,3.8176,4.1142
3.0000,3.3297,3.6571,3.9699,3.9699,4.3903,4.7126,4.8504
3.0000,3.2420,3.4212,3.6507,3.8798,4.1048,4.3527,4.6775
3.0000,3.3964,3.5754,3.5754,3.5754,3.7561,3.9946,4.1070
3.0000,3.2685,3.4494,3.6269,3.9542,4.4085,4.9069,5.0326
3.0000,3.2323,3.7257,3.7281,3.9852,4.0133,4.3254,4.4728
3.0000,4.0379,5.0543,6.2259,7.3512,8.2701,9.4610,10.1558
3.0000,3.0796,3.5350,3.9348,4.0562,4.6481,4.6966,5.0526
3.0000,3.2814,3.4698,3.9574,4.4202,4.4397,4.4397,4.7144
3.0000,3.3123,3.3470,3.7253,4.2327,4.7495,4.8750,5.0182
3.0000,3.4693,4.1957,4.5081,4.9391,5.4609,6.7373,7.6413
3.0000,3.1089,3.6419,3.8693,3.9028,3.9151,4.1311,4.5895
3.0000,3.5715,3.9672,5.0322,5.7153,6.5011,7.3264,7.6325
3.0000,3.3582,3.3582,3.3582,3.5240,3.6439,4.2003,4.3945
3.0000,3.2379,3.3536,3.4440,3.7086,3.7880,4.1915,4.2768
3.0000,3.1714,3.5308,3.6953,4.0988,4.1888,4.5576,4.7024
3.0000,3.3063,3.3710,3.5668,3.6677,3.6677,4.0095,4.4346
3.0000,4.0502,4.8247,5.9637,7.0751,7.8597,9.0758,10.2357
3.0000,3.2196,3.2196,3.4187,3.7662,3.9566,4.2306,4.3714
3.0000,3.8590,4.5911,5.5320,6.2856,6.7148,7.3703,7.6657
3.0000,3.5086,3.5232,3.8593,3.9731,4.2168,4.4421,4.6833
3.0000,3.4654,3.7249,4.1173,4.4302,4.6534,4.8859,5.0473
3.0000,3.4561,3.7889,3.9786,4.2668,4.6073,4.8799,4.8799
3.0000,3.9930,5.1874,5.8495,6.8943,7.9046,8.6778,9.7931
3.0000,4.1036,4.9994,6.0492,7.0837,8.2006,9.2086,10.3895
3.0000,3.2335,3.2915,3.4155,3.7055,4.1286,4.5264,4.9187
3.0000,4.0096,4.2844,4.6074,5.8569,5.9374,6.6007,7.2024
3.0000,4.1263,5.0777,5.9537,6.9137,7.8910,8.5067,9.9099
3.0000,3.2119,3.7719,3.8606,4.2040,4.3987,4.7252,4.9204
3.0000,3.0638,3.0725,3.4439,3.7354,3.7994,3.9329,4.2151
3.0000,3.0000,3.0000,3.3464,3.7212,3.9289,3.9289,4.0296
3.0000,4.0433,4.9031,5.9704,6.6386,7.4693,8.3801,9.7735
3.0000,3.0000,3.1622,3.3862,3.4071,3.4071,3.5858,3.9844
3.0000,3.2493,3.3993,3.7050,3.9655,4.0345,4.2839,4.4770
3.0000,3.9309,5.1006,5.9616,6.9806,8.1276,9.2293,10.5396
3.0000,3.2314,3.2471,3.6426,3.7421,3.9943,4.1430,4.4922
3.0000,4.1641,5.2155,6.2750,7.3964,8.2978,9.3553,10.2492
3.0000,3.6216,4.0351,4.3536,4.5592,5.3383,6.6165,7.2034
3.0000,4.1611,5.0536,6.3609,7.2428,8.4131,9.4314,10.4294
3.0000,4.2490,5.1195,6.0651,6.9774,8.2109,8.8477,9.8851
3.0000,3.7097,4.7649,5.5460,6.7239,7.9887,8.8321,9.7263
3.0000,3.0000,3.0667,3.0667,3.4806,3.5357,4.0136,4.3606
3.0000,3.0000,3.0965,3.6453,4.1524,4.3551,4.5087,4.9857
3.0000,3.2548,3.4899,3.7412,3.9781,4.1350,4.2869,4.4577
3.0000,3.2284,3.5751,3.8329,3.9509,3.9509,4.3095,4.3599
3.0000,3.1409,3.3764,3.3764,3.6861,4.0019,4.0874,4.5318
3.0000,3.4944,4.0408,4.3937,4.5868,5.1188,5.5569,5.9186
3.0000,3.2444,3.4170,3.9074,3.9074,4.2053,4.2460,4.6032
3.0000,3.1337,3.3889,3.7235,3.8591,3.9528,4.1065,4.4392
3.0000,3.0335,3.2414,3.7621,3.8733,3.8733,4.1237,4.2730
3.0000,4.0908,4.7436,4.7811,5.3775,6.4492,7.0251,7.8628
3.0000,3.9267,4.9826,6.4331,7.5225,8.5476,9.4536,10.7052
3.0000,3.1562,3.1948,3.3850,3.5073,3.5985,3.8670,4.1243
3.0000,3.3775,3.8698,4.5130,5.7520,6.3981,7.4218,8.0256
3.0000,3.1510,3.4343,3.7078,3.8970,3.9806,4.0553,4.4075
3.0000,3.0602,3.3867,3.4438,3.6357,3.7590,3.8887,4.0713
3.0000,3.5766,4.3497,4.8835,5.7420,6.5421,7.3421,8.0018
3.0000,3.9610,4.9690,5.7885,6.8929,7.9509,9.2298,10.0076
3.0000,3.3422,3.7207,3.8624,4.1334,4.4751,4.6779,4.8044
3.0000,3.3292,3.3962,3.8295,4.1046,4.3697,4.3697,4.6173
3.0000,3.9482,4.8286,5.8372,7.0065,8.0035,9.0847,10.2971
3.0000,3.3439,3.4059,3.4823,3.5357,3.5515,3.5884,3.7470
3.0000,3.3473,3.5945,3.9630,3.9630,3.9872,4.1937,4.3612
3.0000,3.4270,3.9845,4.2771,4.6000,4.7450,5.4057,6.3617
3.0000,3.0000,3.3409,3.5025,3.5025,3.8780,3.9361,4.3120
3.0000,3.7502,3.9176,4.7241,5.3500,6.0774,6.6347,7.3504
3.0000,3.8194,4.8732,5.8936,6.9587,7.5972,8.4477,8.9641
3.0000,3.0215,3.0215,3.2872,3.3198,3.6082,3.9382,4.2052
3.0000,3.1733,3.4327,3.4327,3.6247,3.7729,3.8810,3.9214
3.0000,3.5165,3.5806,3.9192,4.1301,4.4582,4.7737,4.7737
3.0000,3.9662,4.4925,4.8412,4.8412,5.9223,6.8044,7.4721
3.0000,4.2750,5.0114,6.0586,7.1102,8.2549,9.4623,10.3440
3.0000,3.1288,3.2526,3.3758,3.3758,3.7691,4.1412,4.2182
3.0000,3.3946,4.2138,4.9856,6.0238,6.7545,6.9157,7.6931
3.0000,3.9508,5.2685,6.3562,7.0379,7.9222,8.7103,9.4239
3.0000,3.3031,3.3150,3.3150,3.7299,4.0072,4.0072,4.3040
3.0000,3.1324,3.3640,3.4839,3.7311,3.9110,4.1633,4.4519
3.0000,3.8490,4.9301,5.5171,6.7138,8.1747,9.5748,10.4931
3.0000,4.1456,4.8772,5.5108,6.4898,7.3968,8.2973,9.6510
3.0000,3.3607,4.0429,4.0476,4.3326,4.3774,4.6529,4.6745
3.0000,3.1358,3.3284,3.4945,3.8275,3.8275,4.0245,4.1945
3.0000,3.0000,3.1955,3.2813,3.5363,3.9477,3.9477,4.0632
3.0000,3.2894,3.2894,3.5712,4.0014,4.4116,4.5482,4.5482
3.0000,3.0637,3.3045,3.5216,3.7585,3.8678,4.0549,4.0970
3.0000,3.2559,3.3536,3.4485,3.6512,3.6977,3.9015,4.1575
3.0000,4.3243,5.6063,6.6098,7.3863,8.3481,9.2534,10.2104
3.0000,3.1607,3.4333,3.8485,3.8739,4.0579,4.3210,4.5413
3.0000,3.1969,3.4279,3.7720,3.9671,4.4431,4.4431,4.6987
3.0000,3.2847,3.6695,3.9929,4.2251,4.4341,4.5717,4.6323
3.0000,4.0277,5.2245,6.3825,7.5623,8.5685,9.7402,10.6453
3.0000,3.2835,3.4586,3.5461,3.5974,3.8943,3.9846,4.3623
3.0000,3.1748,3.5264,3.5550,3.6902,4.0234,4.1788,4.1788
3.0000,3.5151,3.5191,3.5620,3.8712,4.1476,4.5360,4.9932
3.0000,3.9118,4.2723,4.6760,5.5630,6.6125,7.0646,7.4420
3.0000,3.1451,3.1451,3.4234,3.7165,3.9524,4.3258,4.6402
3.0000,3.1701,3.6202,4.1689,4.4122,4.4674,4.6824,4.9461
3.0000,4.0435,4.8769,6.0583,7.0220,8.0696,8.8913,9.0934
3.0000,3.3709,4.3159,5.5417,6.8600,7.1402,7.9232,8.7248
3.0000,4.0349,4.7354,5.3777,6.4764,7.5371,8.0022,8.5908
3.0000,3.8121,4.2908,4.5769,5.1250,6.2589,6.9131,7.3831
3.0000,3.3923,3.4974,3.4974,3.5322,4.0046,4.2502,4.2502
3.0000,3.2751,3.6479,3.6479,3.6479,4.0500,4.3978,4.5461
3.0000,3.1789,3.9015,4.5400,4.9791,5.6290,6.8015,7.4871
3.0000,3.2182,3.2990,3.5603,3.6296,3.9875,4.1977,4.5376
3.0000,4.1443,4.9833,5.9315,6.7308,8.1027,9.4731,11.1004
3.0000,3.1594,3.2635,3.3480,3.7148,3.9026,4.0705,4.3660
3.0000,3.3330,3.4855,3.7350,3.7602,4.0452,4.1123,4.2574
3.0000,3.0414,3.3086,3.6334,3.9099,4.1553,4.2983,4.4039
3.0000,3.4619,3.5457,3.6257,3.8990,4.0567,4.2720,4.5068
3.0000,3.2658,3.6131,3.7764,3.9787,4.0306,4.2300,4.6472
3.0000,3.2684,3.4656,3.5601,3.5601,3.5601,3.7484,4.0260
3.0000,4.7551,5.6615,6.7983,8.0620,9.2895,9.8888,10.8739
3.0000,3.2554,3.5885,3.7810,4.0726,4.1787,4.7114,5.0189
3.0000,3.2171,3.3806,3.5760,3.8438,4.1157,4.4646,4.8208
3.0000,3.0985,3.2846,3.4362,3.7230,4.1089,4.5213,4.8387
3.0000,3.1839,3.2949,3.2949,3.6906,4.0047,4.1894,4.5643
3.0000,4.2640,5.3875,6.2073,7.1191,7.8714,8.7911,9.8029
3.0000,3.2015,3.6324,3.6629,3.8477,4.1513,4.2692,4.4846
3.0000,3.7945,4.7196,5.6640,6.4957,7.5858,8.6645,9.5944
3.0000,3.2586,3.4853,3.5965,3.6443,3.9633,4.0195,4.0814
3.0000,4.2160,4.3453,5.2045,6.0328,6.8848,7.8150,8.6501
3.0000,3.1845,3.6771,3.7881,3.9551,4.1146,4.3760,4.6327
3.0000,3.0572,3.4769,3.5736,4.1418,4.3495,4.3495,4.7570
3.0000,3.8148,4.5648,5.3242,5.7882,6.8148,8.2465,9.2573
3.0000,3.1959,3.3408,3.4026,3.4026,3.6670,3.8846,4.0313
3.0000,3.9317,4.6572,5.6501,6.6922,7.5671,8.6862,9.7026
3.0000,3.2834,3.6929,3.7961,4.2307,4.4559,4.7077,4.7336
3.0000,3.3629,3.3629,3.5609,3.5609,3.7091,4.1491,4.4277
3.0000,3.0000,3.0547,3.3730,3.7601,4.0922,4.1819,4.3493
3.0000,4.0102,5.1353,5.8495,6.6909,7.8885,9.4222,10.3320
3.0000,3.4001,3.7455,4.0477,4.4835,4.7360,5.1473,5.1473
3.0000,3.8102,4.7854,5.2361,6.3334,6.5833,7.4475,7.9189
3.0000,3.2818,3.2818,3.4559,3.7067,3.7297,3.9116,4.1291
3.0000,4.1519,5.0082,6.3011,7.5695,8.4288,9.6100,10.5772
3.0000,3.4349,3.5658,3.6850,3.8465,3.8465,3.8465,3.8881
3.0000,3.7737,3.9668,4.7207,5.7877,6.6527,7.3483,7.3483
3.0000,3.0517,3.1919,3.5888,3.9470,4.2622,4.5955,4.8015
3.0000,3.4145,3.7796,4.0738,4.1009,4.3583,4.4375,4.7703
3.0000,3.0590,3.0681,3.0681,3.5048,3.6077,3.6077,3.8456
3.0000,3.2567,3.6885,3.8597,4.1613,4.5298,4.5468,4.8841
3.0000,4.1728,5.1115,5.8412,7.1131,7.9325,9.0228,10.0444
3.0000,3.4586,3.9730,4.0611,4.2485,4.5892,4.5892,4.5892
3.0000,3.0000,3.0389,3.2466,3.2466,3.4885,3.8861,4.3189
3.0000,3.4449,3.4881,3.6190,3.9244,4.3791,4.6610,4.6665
3.0000,3.1500,3.1500,3.3167,3.7333,3.8848,4.2514,4.3935
3.0000,3.0713,3.3666,3.6048,3.8577,4.1687,4.1928,4.3923
3.0000,3.1313,3.5137,3.5679,3.6121,3.9900,4.2082,4.4370
3.0000,3.2840,3.4145,3.5477,3.6987,3.8791,4.0052,4.0644
3.0000,3.2809,3.3076,3.5342,3.6508,3.8246,4.1668,4.3128
3.0000,3.8881,3.8881,4.6252,5.5038,6.6122,7.6217,7.9564
3.0000,3.4023,3.4321,3.8251,4.0521,4.3161,4.4164,4.8586
3.0000,3.1067,3.1067,3.3362,3.3554,3.9564,4.2749,4.5962
3.0000,3.0400,3.4119,3.6712,3.9344,4.0731,4.3495,4.6710
3.0000,3.0000,3.1709,3.5002,3.5832,3.6582,3.7058,3.8883
3.0000,3.1063,3.1561,3.5092,3.9242,4.0772,4.0772,4.3341
3.0000,3.8961,4.3803,5.0704,6.0635,6.5523,7.3084,8.1978
3.0000,3.5764,4.5669,5.2810,6.6722,7.7196,8.6809,9.8487
3.0000,3.7471,4.9668,5.7904,6.7469,7.7520,8.6219,9.3662
3.0000,3.0000,3.3622,3.3827,3.6286,3.7528,4.1910,4.4745
3.0000,4.0131,5.1582,5.9136,6.9052,7.7263,8.5405,9.1242
3.0000,3.8420,5.0167,6.1287,7.3542,8.3999,9.4083,10.2690
3.0000,3.0843,3.0843,3.3396,3.6276,3.6276,3.9270,4.1096
3.0000,3.0914,3.2978,3.4230,3.5976,3.7187,3.8362,4.1027
3.0000,3.3180,3.3180,3.5702,3.6691,3.8066,3.8066,3.8146
3.0000,3.7114,4.5672,5.3416,6.4795,7.0451,7.3649,7.9813
3.0000,4.2490,4.8311,5.8018,6.8233,7.9761,8.9190,9.8197
3.0000,3.0000,3.1730,3.2130,3.3261,3.4550,3.6293,4.0224
3.0000,3.3820,3.8599,4.2165,4.3063,4.6357,4.6357,4.6357
3.0000,3.3991,3.5821,3.8645,3.9358,4.2631,4.3181,4.8234
3.0000,3.1735,3.5356,3.5979,3.5979,3.8051,3.8051,3.9222
3.0000,3.1869,3.3520,3.5476,4.0173,4.2534,4.4924,4.7793
3.0000,3.0221,3.3273,3.3273,3.4630,3.7590,4.1679,4.1679
3.0000,3.0720,3.0720,3.1436,3.3088,3.3645,3.5593,3.6195
3.0000,3.0000,3.2706,3.5799,3.7486,3.7486,3.7486,3.7486
3.0000,4.1358,5.3250,5.8456,6.7141,7.5429,8.2200,9.1314
3.0000,3.2784,3.9465,4.5056,5.4053,6.2432,7.2069,7.8428
3.0000,4.1810,5.1706,5.8388,7.0982,8.5359,9.3596,10.2268
3.0000,3.9651,5.2424,6.1239,7.5899,8.6083,9.1438,10.0327
3.0000,3.1167,3.3702,3.3702,3.3702,3.7874,3.8777,3.9325
3.0000,3.0000,3.1786,3.4204,3.6907,3.9873,4.2169,4.2169
3.0000,3.1513,3.5815,3.8926,4.0757,4.2242,4.2242,4.4509
3.0000,3.4211,3.7258,3.8657,3.8657,4.2430,4.4463,4.5989
3.0000,3.9879,4.9795,5.9734,7.1341,7.8656,9.1665,9.8580
3.0000,3.3893,3.7446,3.8262,3.9686,4.1178,4.3317,4.5152
3.0000,3.0518,3.2173,3.7807,4.0274,4.1142,4.4236,4.7022
3.0000,3.6562,4.6721,5.0799,5.7539,6.3183,6.3183,7.3519
3.0000,3.5230,3.8040,4.0306,4.0357,4.3715,4.4691,4.5806
