Cls,Day1,Day2,Day3,Day4,Day5,Day6,Day7,Day8
1,3.0000,3.2941,3.8351,3.9352,4.1233,4.4888,4.6964,5.2177
1,3.0000,3.3925,3.7056,3.8617,4.2875,4.5854,5.0547,5.4707
1,3.0000,3.1038,3.3826,3.6894,3.7828,3.9826,4.5394,4.9870
1,3.0000,3.5342,3.7572,4.3106,4.7323,5.1550,5.3259,5.7283
1,3.0000,3.1581,3.2474,3.5083,3.6702,4.1655,4.4660,4.6948
1,3.0000,3.3962,3.6877,3.9618,4.1793,4.3316,4.8820,5.2476
1,3.0000,3.4190,3.7881,4.1754,4.5293,4.9082,5.3204,5.6405
1,3.0000,3.4977,3.8189,4.1969,4.6633,4.8698,4.9453,5.1434
1,3.0000,3.1899,3.7276,3.8673,3.9178,4.4121,4.5092,4.5092
1,3.0000,3.3712,3.7166,4.1038,4.3054,4.6892,4.8737,5.1426
1,3.0000,3.2715,3.3348,3.6745,4.1362,4.4487,4.6642,5.0474
1,3.0000,3.2444,3.5047,3.5047,3.7690,4.1501,4.2545,4.5664
1,3.0000,3.4081,3.6458,4.0783,4.1774,4.6041,4.7693,4.9398
1,3.0000,3.3713,3.4969,4.1153,4.2524,4.4381,4.8102,5.0541
1,3.0000,3.5028,3.6491,4.1563,4.6319,4.9692,5.2402,5.6271
1,3.0000,3.3243,3.8824,4.2468,4.5198,4.9400,5.2604,5.6132
1,3.0000,3.1868,3.2487,3.9023,4.3478,4.7406,5.0760,5.3441
1,3.0000,3.1947,3.6977,4.0990,4.6384,4.8469,5.3227,5.7756
1,3.0000,3.1387,3.3953,3.5729,3.9647,4.0516,4.4200,4.8508
1,3.0000,3.0165,3.4914,3.7606,4.1564,4.2239,4.3780,4.8635
1,3.0000,3.3616,3.8523,4.4517,4.8734,5.2103,5.5409,5.9940
1,3.0000,3.3562,3.6183,3.9725,4.0433,4.2415,4.6403,5.2214
1,3.0000,3.3606,3.4860,3.7089,4.1312,4.5617,4.8212,5.2828
1,3.0000,3.0003,3.6230,3.7154,4.0941,4.5921,4.7932,5.2744
1,3.0000,3.2588,3.4586,3.8486,4.3156,4.4607,4.4607,4.6472
1,3.0000,3.3262,3.5702,3.9396,4.3181,4.6781,4.9628,5.1976
1,3.0000,3.3851,3.7971,4.2833,4.5652,4.9349,5.2081,5.4936
1,3.0000,3.2933,3.3749,3.8698,4.0572,4.3991,4.9602,5.0978
1,3.0000,3.2115,3.5868,3.8991,4.2291,4.6680,5.0870,5.3132
1,3.0000,3.1111,3.5182,3.6313,4.2687,4.4710,4.9796,5.0471
1,3.0000,3.0994,3.3669,3.3669,3.5285,3.8817,4.3872,4.6929
1,3.0000,3.3016,3.7160,4.1204,4.5386,4.7639,5.1525,5.3625
1,3.0000,3.2370,3.5766,4.0567,4.2562,5.1414,5.5365,5.8168
1,3.0000,3.4391,4.2152,4.3085,4.6820,4.9632,5.3898,5.6034
1,3.0000,3.2842,3.4672,3.6002,4.0042,4.0042,4.1397,4.2397
1,3.0000,3.4779,3.9496,4.6639,4.8654,4.9572,5.3261,5.3822
1,3.0000,3.2185,3.3134,3.5623,3.5623,3.8414,4.2002,4.6468
1,3.0000,3.2698,3.3995,4.0474,4.4334,4.6720,4.8367,5.0712
1,3.0000,3.3464,3.6701,4.0371,4.2401,4.2401,4.5639,4.6953
1,3.0000,3.2758,3.6549,4.0707,4.2323,4.4592,4.6336,4.7263
1,3.0000,3.1999,3.4855,3.5540,4.0496,4.4705,4.7373,4.9909
1,3.0000,3.4422,3.8053,4.1481,4.2942,4.6944,4.7758,5.0278
1,3.0000,3.3180,3.5450,3.6890,3.6890,3.9683,4.2512,4.8766
1,3.0000,3.4135,3.8360,4.0528,4.3543,4.7415,5.0766,5.3795
1,3.0000,3.2787,3.6978,4.3607,4.7381,5.0976,5.5084,5.8642
1,3.0000,3.2374,3.6138,3.7421,4.1005,4.5670,4.7935,5.1010
1,3.0000,3.2755,3.2755,3.3667,3.8990,4.0858,4.2566,4.7412
1,3.0000,3.5572,3.6885,3.8708,4.0195,4.2517,4.5124,4.7491
1,3.0000,3.2265,3.5131,3.8432,4.3060,4.7570,4.9160,5.1808
1,3.0000,3.1990,3.5213,3.9247,4.4284,4.7926,5.1498,5.6974
1,3.0000,3.1744,3.6065,3.9340,4.1134,4.6668,4.7475,5.0382
1,3.0000,3.5084,3.7811,4.1132,4.6128,4.8002,5.0271,5.2124
1,3.0000,3.4244,3.6459,4.0570,4.2330,4.7533,5.2097,5.4872
1,3.0000,3.1019,3.4103,4.0609,4.2851,4.7272,4.8054,5.0822
1,3.0000,3.4244,3.6993,3.9855,4.2857,4.4058,4.5837,4.7167
1,3.0000,3.4544,3.7746,3.8314,4.1206,4.5024,4.7485,4.9559
1,3.0000,3.0945,3.4271,3.5445,3.7793,4.0305,4.3374,4.5478
1,3.0000,3.6125,3.9690,4.1780,4.2489,4.4156,4.4978,4.9459
1,3.0000,3.2929,3.6482,3.9082,4.2879,4.3789,4.7499,4.7948
1,3.0000,3.4674,3.8498,3.8544,4.0497,4.3511,4.5905,4.9342
1,3.0000,3.3351,3.4941,3.9995,4.1266,4.3044,4.8911,4.9742
1,3.0000,3.3248,3.5598,3.9855,4.4525,4.6593,4.7319,4.9294
1,3.0000,3.1657,3.6456,4.0243,4.2144,4.6750,5.2781,5.4811
1,3.0000,3.2510,3.5905,3.6783,4.0443,4.1165,4.2524,4.4735
1,3.0000,3.4219,3.7622,4.0320,4.4049,4.7660,4.9961,5.4453
1,3.0000,3.3335,3.6444,3.8510,4.2690,4.2690,4.3968,4.8415
1,3.0000,3.2665,3.4143,3.4538,3.5489,3.6967,3.9877,4.2661
1,3.0000,3.3182,3.7096,3.8295,4.1738,4.8090,5.2583,5.5856
1,3.0000,3.3236,3.6600,4.1560,4.6528,5.3170,5.4941,5.8277
1,3.0000,3.3042,3.4773,3.9715,4.3478,4.7041,4.8987,5.2328
1,3.0000,3.3348,3.7539,3.8249,4.1641,4.3820,4.8819,5.2196
1,3.0000,3.2722,3.5529,3.6784,3.7978,4.2158,4.2158,4.4597
1,3.0000,3.3030,3.8279,4.1858,4.7179,4.7179,5.2866,5.5535
1,3.0000,3.4893,3.9446,4.1262,4.3686,4.6178,4.9317,5.2152
1,3.0000,3.4843,3.8511,4.4423,4.7066,5.1473,5.4840,5.9837
1,3.0000,3.3329,3.6319,3.9792,4.2766,4.4752,4.9836,5.4070
1,3.0000,3.4600,3.8165,3.9881,4.4040,4.8968,5.0360,5.4863
1,3.0000,3.4352,3.7385,3.8528,4.0874,4.3100,4.9439,5.0732
1,3.0000,3.2644,3.5762,3.7918,4.0540,4.3055,4.5876,5.0368
1,3.0000,3.4547,3.8935,4.2956,4.7831,5.2555,5.7317,6.0919
1,3.0000,3.1617,3.1617,3.4754,3.5094,3.5604,3.9348,4.1198
1,3.0000,3.1446,3.5984,3.8427,4.1306,4.3479,4.5545,5.0564
1,3.0000,3.3519,3.7021,3.8041,3.8759,4.2402,4.7353,5.1002
1,3.0000,3.2889,3.4761,3.9099,4.2115,4.6186,5.0548,5.1481
1,3.0000,3.3241,3.7459,4.1128,4.3035,4.7293,4.9608,5.3268
1,3.0000,3.2846,3.4836,3.8163,4.0608,4.6834,4.8175,5.0858
1,3.0000,3.1533,3.2258,3.5139,3.8325,3.8937,4.1975,4.3525
1,3.0000,3.3848,3.8931,4.1678,4.4056,4.6743,5.0042,5.4858
1,3.0000,3.2726,3.8058,4.0349,4.2813,4.3689,4.7347,4.9863
1,3.0000,3.3230,3.4667,3.7373,4.1459,4.4754,4.8729,5.2905
1,3.0000,3.3391,4.0366,4.2889,4.8451,5.0061,5.2998,5.6355
1,3.0000,3.2104,3.2125,3.7818,4.2519,4.7334,4.8028,5.1107
1,3.0000,3.3008,3.4810,3.7598,4.0950,4.4313,4.5282,4.7631
1,3.0000,3.1166,3.3398,3.4324,3.7437,4.0813,4.5180,4.8526
1,3.0000,3.3084,3.7306,4.0346,4.3282,4.9689,5.1320,5.3425
1,3.0000,3.0000,3.1623,3.4885,3.9234,4.0720,4.4334,4.8104
1,3.0000,3.4330,3.5843,3.9138,4.4416,4.5399,4.7738,4.9839
1,3.0000,3.4472,3.5442,3.9261,3.9261,4.2823,4.7534,5.0791
1,3.0000,3.2435,3.5318,4.1400,4.4725,4.9249,5.0049,5.1509
1,3.0000,3.3035,3.5916,3.7283,3.9853,4.4313,4.7669,5.0850
1,3.0000,3.1871,3.4308,3.7235,4.0353,4.1361,4.5859,4.9855
1,3.0000,3.3252,3.5598,4.0710,4.3434,4.4764,4.8356,5.4001
1,3.0000,3.2446,3.4500,3.6553,3.8499,4.1094,4.5764,4.5764
1,3.0000,3.0709,3.4268,3.7122,4.0022,4.3379,4.5873,4.8147
1,3.0000,3.1779,3.3770,3.6147,3.9080,3.9080,4.1891,4.5600
1,3.0000,3.2045,3.4998,3.9562,4.0960,4.4047,4.9912,5.3008
1,3.0000,3.1569,3.5196,3.8116,4.2323,4.5173,4.9979,5.4469
1,3.0000,3.4095,3.6570,4.2715,4.6921,4.8847,5.1998,5.5273
1,3.0000,3.3711,3.6651,4.0216,4.3899,4.7873,5.0598,5.1889
1,3.0000,3.4151,3.7557,3.9194,4.2615,4.6210,4.8779,5.2269
1,3.0000,3.2871,3.6203,3.9625,4.2833,4.6701,4.7282,5.0168
1,3.0000,3.4002,3.6482,3.6964,3.8216,4.3089,4.4157,4.5454
1,3.0000,3.0197,3.1270,3.6041,4.1150,4.3421,4.6027,4.7513
1,3.0000,3.0739,3.5547,3.7112,4.2221,4.7141,4.9928,5.3378
1,3.0000,3.3580,3.5857,3.9916,4.2996,4.6704,5.1098,5.3139
1,3.0000,3.3773,3.9308,4.1941,4.5042,5.1364,5.5122,5.6945
1,3.0000,3.4438,3.6744,3.7041,4.0635,4.2876,4.6493,4.9699
1,3.0000,3.2245,3.2969,3.6861,4.0042,4.5158,4.8520,5.1522
1,3.0000,3.4281,3.4942,3.8902,4.1857,4.5992,4.9507,5.2293
1,3.0000,3.4099,3.8170,4.0205,4.2397,4.6884,4.9181,5.2861
1,3.0000,3.3435,3.9549,4.2196,4.6309,4.9571,5.3454,5.6807
1,3.0000,3.5063,3.9330,4.3505,4.7268,5.0063,5.3256,5.4892
1,3.0000,3.4227,3.7702,3.9572,3.9572,4.2733,4.5337,5.1045
1,3.0000,3.0936,3.3292,3.6875,4.1303,4.3120,4.7395,5.0815
1,3.0000,3.4294,3.9307,4.1346,4.5417,4.6318,4.9624,5.0621
1,3.0000,3.2219,3.6332,4.1380,4.5293,4.8536,5.0789,5.4793
1,3.0000,3.3379,3.6227,4.0774,4.5601,4.9153,5.1929,5.4805
1,3.0000,3.2878,3.4076,3.9639,4.2280,4.6235,4.8592,5.0876
1,3.0000,3.1125,3.4980,4.0436,4.3729,5.0000,5.1969,5.4095
1,3.0000,3.3143,3.8024,3.8985,4.4053,4.4318,4.8064,5.1586
1,3.0000,3.2811,3.6997,3.7485,4.1672,4.5856,4.7008,4.9733
1,3.0000,3.4213,3.7998,3.9451,4.0157,4.1977,4.2829,4.3723
1,3.0000,3.1398,3.4233,3.6358,3.9190,4.3981,4.6944,5.1314
1,3.0000,3.3628,3.6583,4.1109,4.1577,4.4733,4.6511,5.0718
1,3.0000,3.0962,3.3995,3.4829,3.7553,3.9627,4.3588,5.0843
1,3.0000,3.2044,3.5385,4.3153,4.9933,5.2832,5.6857,6.0596
1,3.0000,3.4556,3.7678,3.9238,4.3742,4.5498,4.7123,5.2285
1,3.0000,3.2337,3.6900,3.9646,4.5416,5.1574,5.5076,5.8626
1,3.0000,3.5531,3.8658,4.1886,4.5041,4.9620,5.2249,5.5673
1,3.0000,3.4081,4.0175,4.3487,4.7359,4.9900,5.1854,5.6191
1,3.0000,3.3961,3.7993,3.8977,4.3956,4.6221,4.8773,5.4081
1,3.0000,3.3868,3.5403,3.9350,4.3117,4.5615,5.1197,5.2553
1,3.0000,3.3170,3.4714,3.8900,4.1694,4.5192,4.6533,4.8864
1,3.0000,3.4652,3.8378,4.2777,4.3536,4.7694,5.0072,5.5392
1,3.0000,3.3453,3.5658,4.0539,4.2434,4.7796,5.1847,5.5023
1,3.0000,3.2576,3.9132,4.3511,4.8129,5.2494,5.4400,5.5263
1,3.0000,3.2904,3.5651,3.7798,4.0837,4.2989,4.6089,5.1183
1,3.0000,3.1979,3.4372,3.7465,4.2187,4.5701,4.9173,5.2545
1,3.0000,3.2358,3.5284,3.7945,4.2275,4.2844,4.5814,4.8514
1,3.0000,3.3947,3.7520,3.9168,4.1722,4.3314,4.6038,4.6069
1,3.0000,3.3182,3.4990,3.8603,4.0296,4.4875,4.7977,5.2376
1,3.0000,3.2270,3.6513,3.8681,4.4133,4.9414,5.1078,5.3084
1,3.0000,3.1892,3.4761,3.7631,4.0100,4.4249,4.8071,5.0860
1,3.0000,3.0948,3.2866,3.6266,3.7518,4.0348,4.1045,4.6280
1,3.0000,3.1656,3.3396,3.6057,3.9717,4.1996,4.5015,4.5314
1,3.0000,3.4338,3.7042,4.0842,4.3294,4.6456,4.8665,5.3814
1,3.0000,3.5664,4.0229,4.0787,4.3998,4.7901,5.2020,5.3231
1,3.0000,3.4187,3.6922,4.2473,4.7145,4.8623,4.9941,5.0659
1,3.0000,3.0332,3.1943,3.3524,3.4046,3.6004,3.7231,3.9612
1,3.0000,3.4553,3.7836,3.9967,4.1003,4.3602,4.7373,4.9879
1,3.0000,3.2650,3.5174,3.9679,4.2161,4.8527,4.9919,5.1636
1,3.0000,3.1079,3.3035,3.5203,3.5209,3.8982,4.0467,4.3791
1,3.0000,3.2482,3.3430,3.7838,4.2308,4.4350,4.7581,5.0986
1,3.0000,3.4615,3.8929,4.1108,4.4323,5.0664,5.0664,5.3255
1,3.0000,3.2924,3.7806,4.3718,4.7494,5.1987,5.3696,5.6090
1,3.0000,3.3578,3.6522,4.0067,4.1265,4.3663,4.4812,4.4812
1,3.0000,3.5319,3.7605,4.0919,4.5300,4.7723,4.9458,5.3909
1,3.0000,3.4507,3.7778,4.2046,4.3503,4.6461,5.0830,5.3597
1,3.0000,3.3119,3.9719,4.1606,4.6040,4.8987,5.3252,5.6204
1,3.0000,3.3565,3.5050,3.5975,4.0212,4.2362,4.7137,5.2781
1,3.0000,3.3026,3.7520,3.9806,4.1069,4.4141,4.5625,4.9624
1,3.0000,3.1050,3.1669,3.5964,3.9250,4.4808,4.8248,5.1796
1,3.0000,3.4141,4.0094,4.1373,4.4969,4.9933,5.4480,5.8780
1,3.0000,3.4202,3.6683,3.9652,4.2210,4.3771,4.5799,5.0638
1,3.0000,3.3660,3.8369,3.8369,4.1980,4.3975,4.6444,4.8170
1,3.0000,3.2562,3.3948,3.6850,3.9073,4.0985,4.4670,4.8243
1,3.0000,3.6321,4.1808,4.4881,4.6198,4.8610,5.0660,5.3102
1,3.0000,3.5839,4.0636,4.3931,4.7540,4.8976,5.0543,5.2232
1,3.0000,3.4127,3.7999,4.2878,4.4724,5.0584,5.3888,5.5689
1,3.0000,3.3916,3.9361,4.2853,4.4659,4.7784,5.0714,5.3822
1,3.0000,3.2074,3.5708,3.9337,4.2665,4.7643,4.9668,5.2877
1,3.0000,3.3844,3.6686,3.9943,4.0141,4.1010,4.5627,4.6681
1,3.0000,3.2139,3.6220,4.0948,4.3145,4.3914,4.7174,5.2061
1,3.0000,3.3255,3.6362,4.1768,4.5942,4.9051,5.2953,5.4336
1,3.0000,3.3848,3.8294,4.2074,4.6854,4.9607,5.3506,5.6207
1,3.0000,3.0165,3.3517,3.6783,3.8871,4.1738,4.2397,4.7069
1,3.0000,3.3332,3.4430,3.6646,4.0767,4.3607,4.7947,5.1740
1,3.0000,3.2745,3.6019,4.0246,4.2313,4.5091,4.8645,5.2725
1,3.0000,3.3024,3.6434,3.7509,4.1942,4.2266,4.3421,4.6352
1,3.0000,3.1119,3.5438,3.9242,4.3533,4.6206,4.9233,5.5154
1,3.0000,3.4486,3.5152,3.7628,3.7628,4.1077,4.4357,4.7513
1,3.0000,3.2486,3.5387,3.7529,3.9062,4.3581,4.5385,4.8671
1,3.0000,3.5792,3.8044,4.0147,4.5684,4.7122,5.3018,5.4846
1,3.0000,3.2724,3.5817,3.7167,4.0292,4.4203,4.4695,4.8596
1,3.0000,3.0281,3.6388,3.6388,3.7899,4.0625,4.5021,4.7966
1,3.0000,3.2617,3.5400,4.0505,4.2314,4.5162,4.5182,4.7605
1,3.0000,3.4827,3.7896,4.1030,4.5543,4.6243,4.9616,5.4751
1,3.0000,3.4047,3.8446,4.0171,4.2364,4.5384,4.8059,5.1942
1,3.0000,3.4741,3.7557,4.0814,4.4522,4.8146,4.9484,5.1056
1,3.0000,3.3955,3.5447,3.5447,3.9093,4.2698,4.5483,4.9244
1,3.0000,3.0792,3.2941,3.6296,4.0017,4.1911,4.6452,4.9668
1,3.0000,3.3793,3.4274,3.5825,3.9192,4.3378,4.3378,4.6272
1,3.0000,3.0000,3.3066,3.7110,4.0674,4.4060,4.8610,5.2627
1,3.0000,3.2489,3.6134,3.8582,4.2026,4.5754,4.9294,5.2520
1,3.0000,3.5104,4.0777,4.3836,4.5896,5.0221,5.0943,5.4798
1,3.0000,3.1840,3.4355,3.7975,4.3264,4.6078,4.9760,5.1443
1,3.0000,3.4580,3.8068,4.0532,4.3626,4.5381,4.9101,5.3269
1,3.0000,3.2012,3.3663,3.7604,4.2357,4.6638,4.8418,5.1958
1,3.0000,3.3746,3.5438,3.8522,4.2732,4.4043,4.5988,4.8399
1,3.0000,3.3113,3.5917,3.8364,4.0205,4.2861,4.6288,5.0315
1,3.0000,3.1743,3.4252,3.4252,3.5730,4.1250,4.4297,4.6446
1,3.0000,3.1391,3.4931,4.0394,4.4372,4.8600,5.0106,5.3960
1,3.0000,3.2596,3.6584,3.7144,3.7144,4.0760,4.3506,4.6637
1,3.0000,3.4431,3.7393,4.2768,4.6668,4.9818,5.1783,5.3317
1,3.0000,3.1743,3.1765,3.4250,3.6825,3.6825,4.1354,4.4736
1,3.0000,3.1262,3.5152,3.8824,4.4138,4.6491,4.8090,5.2470
1,3.0000,3.3251,3.8364,4.3102,4.5124,4.6176,4.9178,5.1798
1,3.0000,3.3894,3.8104,3.9543,4.4853,4.7536,4.9300,5.2317
1,3.0000,3.2290,3.4697,4.1036,4.3544,4.8264,5.2676,5.3536
1,3.0000,3.1437,3.6082,3.7269,3.9460,4.2912,4.3921,4.5552
1,3.0000,3.4034,3.8026,4.4570,4.5955,4.8933,5.3842,5.6931
1,3.0000,3.2338,3.4980,3.4980,3.6912,4.2106,4.5125,4.8313
1,3.0000,3.3369,3.5700,3.5700,3.5870,3.6481,3.8665,4.1980
1,3.0000,3.2296,3.3544,3.5793,3.9996,4.3347,4.4646,4.6811
1,3.0000,3.3658,3.8131,4.0764,4.3787,4.5306,4.8300,5.3472
1,3.0000,3.2550,3.4921,3.9480,4.5085,4.7789,4.9878,5.2102
1,3.0000,3.4070,3.5613,3.7706,4.0025,4.4566,4.8485,5.0735
1,3.0000,3.4346,3.5425,3.9174,4.3945,4.7551,4.9759,5.3693
1,3.0000,3.3991,3.9968,4.1562,4.3545,4.7826,5.2040,5.3590
1,3.0000,3.7611,3.9863,4.2604,4.6856,5.2305,5.5285,6.0851
1,3.0000,3.1725,3.7348,4.2341,4.6323,4.9048,5.1164,5.3776
1,3.0000,3.4645,3.7804,4.0590,4.5220,4.8678,4.8966,5.1169
1,3.0000,3.3304,3.3561,3.8242,4.0832,4.5045,4.9459,5.1383
1,3.0000,3.1652,3.3876,3.7023,4.0127,4.0127,4.3734,4.6841
1,3.0000,3.2756,3.7467,4.1888,4.5143,5.0636,5.2589,5.7894
1,3.0000,3.2001,3.5411,3.8236,4.0752,4.3470,4.8220,5.1157
1,3.0000,3.0705,3.6060,4.0934,4.4418,4.9027,4.9680,4.9838
1,3.0000,3.0987,3.2522,3.4438,4.0113,4.5049,4.9399,5.1292
1,3.0000,3.0976,3.3672,3.4504,3.5183,4.0230,4.1215,4.4087
1,3.0000,3.2026,3.3870,3.3870,3.6718,3.8170,4.1620,4.1911
1,3.0000,3.3288,3.8166,3.9794,4.4529,5.0524,5.5640,5.8480
1,3.0000,3.4035,3.4726,4.0075,4.5461,4.6675,4.9289,4.9473
1,3.0000,3.2337,3.5889,4.0235,4.2591,4.4528,4.7065,5.1392
1,3.0000,3.2775,3.5971,3.8956,4.3375,4.8486,5.2528,5.4523
1,3.0000,3.0497,3.3278,3.7614,3.8457,4.0658,4.3191,4.6137
1,3.0000,3.2212,3.5090,3.7701,3.9639,4.3127,5.0611,5.5668
1,3.0000,3.4346,3.8894,4.2443,4.3366,4.5626,4.7879,5.1328
1,3.0000,3.0983,3.3534,3.7672,4.3577,4.8302,5.2296,5.4869
1,3.0000,3.5619,3.7392,4.0640,4.3499,4.7475,4.8596,5.1236
1,3.0000,3.2512,3.7500,4.1912,4.5637,4.9909,5.4246,5.5348
1,3.0000,3.1938,3.4491,3.6981,3.8111,4.1995,4.3179,4.6946
1,3.0000,3.5374,3.7611,4.2176,4.6010,4.9864,5.1772,5.6547
1,3.0000,3.0703,3.2524,3.4278,3.8444,4.1243,4.5159,4.8435
1,3.0000,3.2298,3.6675,3.9625,4.3284,4.5341,4.9393,5.1351
1,3.0000,3.5301,3.7760,4.1258,4.5248,4.9880,5.3165,5.4174
1,3.0000,3.3615,3.6210,3.8908,4.5356,4.6981,4.9116,5.3633
1,3.0000,3.2717,3.7391,4.1300,4.5342,4.6108,5.0937,5.5669
1,3.0000,3.3236,3.5892,3.9619,4.2294,4.3487,4.6536,5.0740
1,3.0000,3.4103,3.7505,4.0318,4.4444,4.5264,4.7712,5.0480
1,3.0000,3.1864,3.6244,3.8201,4.1549,4.5554,5.0871,5.7059
1,3.0000,3.1525,3.3226,3.9256,4.5482,4.9184,5.1852,5.5988
1,3.0000,3.2395,3.6496,4.0259,4.2447,4.3535,4.5796,4.9036
1,3.0000,3.2493,3.4178,3.7652,4.1942,4.4603,4.8143,4.8494
1,3.0000,3.2873,3.6681,3.9035,4.1217,4.5863,4.8116,4.9383
1,3.0000,3.3794,3.7818,4.2589,4.6681,4.8492,5.5628,5.9538
1,3.0000,3.2805,3.6083,3.6983,3.8027,4.3700,4.4162,4.4651
1,3.0000,3.0505,3.2914,3.6232,3.9559,4.6548,5.1423,5.3172
1,3.0000,3.2600,3.8336,4.0666,4.4402,4.6047,4.9821,5.2645
1,3.0000,3.4405,3.7392,4.0571,4.4969,5.1655,5.3199,5.4419
1,3.0000,3.3554,3.6979,4.1932,4.5989,4.9522,5.3738,5.6553
1,3.0000,3.1720,3.5268,3.9711,4.3620,4.6548,4.7082,4.7082
1,3.0000,3.0000,3.3641,3.8384,4.0919,4.8541,5.1127,5.4278
1,3.0000,3.2727,3.5821,4.0219,4.6900,5.1084,5.5814,6.1682
1,3.0000,3.3128,3.5411,3.8675,3.8675,4.2354,4.5993,4.6939
1,3.0000,3.2697,3.6007,3.6392,3.7972,3.8996,4.1381,4.1381
1,3.0000,3.0848,3.4611,3.5855,3.6433,4.0153,4.3003,4.6895
1,3.0000,3.5396,3.9079,4.2333,4.4282,4.6427,5.0584,5.3733
1,3.0000,3.2965,3.6810,3.9421,4.0782,4.3635,4.7004,5.0549
1,3.0000,3.0340,3.2603,3.6445,3.8274,3.9490,4.1777,4.3395
1,3.0000,3.4779,4.0056,4.5112,4.6147,4.7526,4.9341,5.1373
1,3.0000,3.4358,3.5848,4.0521,4.3505,4.6353,5.1146,5.3495
1,3.0000,3.3182,3.6395,3.9160,4.0743,4.1902,4.6680,4.9859
1,3.0000,3.2641,3.4519,3.8749,3.9659,4.3538,4.6416,5.3226
1,3.0000,3.5268,3.7880,4.1167,4.3583,4.7989,5.2102,5.8330
1,3.0000,3.4166,3.5516,3.9382,4.3294,4.4051,4.7284,4.9754
1,3.0000,3.3740,3.7168,3.9758,4.1922,4.4956,4.8177,5.2136
1,3.0000,3.3177,3.8491,4.3763,4.5597,4.6747,5.1252,5.4212
1,3.0000,3.5695,4.2647,4.4597,4.8539,5.1030,5.4466,5.8183
1,3.0000,3.4748,4.0795,4.0928,4.5789,4.9947,5.4054,5.9895
1,3.0000,3.3908,3.6844,3.8977,4.1652,4.6074,5.0073,5.3204
1,3.0000,3.4998,4.1106,4.4337,4.7875,5.3473,5.7203,6.0751
1,3.0000,3.3387,3.7946,3.9094,4.0684,4.1900,4.1900,4.3460
1,3.0000,3.4201,3.5695,3.8094,3.9436,4.1152,4.4002,4.5592
1,3.0000,3.6450,3.8923,4.0789,4.3785,4.6614,4.8806,5.3002
1,3.0000,3.1546,3.4010,3.8214,4.3420,4.7206,5.1227,5.5590
1,3.0000,3.0000,3.2853,3.2853,3.3575,3.8456,3.8456,4.1798
1,3.0000,3.3562,3.8336,4.4950,5.1239,5.5042,5.7538,6.1522
1,3.0000,3.0651,3.5129,3.7296,3.9691,4.3509,4.7418,5.0932
1,3.0000,3.4355,3.7171,3.7542,4.3346,4.3472,4.5694,4.8688
1,3.0000,3.1419,3.3073,3.5474,3.8068,4.0004,4.3954,4.8102
1,3.0000,3.3276,3.7860,4.2137,4.4828,4.7462,4.9865,5.2496
1,3.0000,3.2695,3.2695,3.4198,4.0201,4.4535,4.6658,5.0699
1,3.0000,3.2597,3.5040,3.9193,4.4285,4.7294,4.9398,5.3851
1,3.0000,3.4013,3.8396,4.3563,4.6903,4.9585,5.5326,5.9132
1,3.0000,3.1771,3.6478,3.9479,4.3014,4.7438,5.2322,5.5987
1,3.0000,3.2173,3.6649,4.2936,4.7868,5.0141,5.1713,5.4014
1,3.0000,3.3907,3.8863,3.8863,4.3832,4.7606,5.0753,5.5311
1,3.0000,3.3602,3.3998,3.6843,3.8943,4.2052,4.5296,4.6854
1,3.0000,3.1565,3.3574,3.5193,3.9933,4.2784,4.7239,5.2018
1,3.0000,3.1864,3.4469,3.8495,3.8495,4.2773,4.5776,4.6999
1,3.0000,3.2405,3.4968,3.7894,4.3166,4.3844,4.7222,5.2501
1,3.0000,3.4310,3.4989,3.6577,4.1439,4.5320,4.5622,4.9364
1,3.0000,3.1784,3.4434,3.8594,4.2602,4.2999,4.6006,4.8735
1,3.0000,3.2385,3.6799,4.3118,4.7456,4.9403,5.0603,5.4677
1,3.0000,3.4095,3.6478,3.9063,4.2126,4.5692,4.9986,5.1928
1,3.0000,3.4817,3.8230,3.9720,4.2062,4.9395,5.2796,5.4709
1,3.0000,3.2442,3.7330,3.9540,4.2834,4.8272,4.8791,5.0168
1,3.0000,3.0000,3.4617,3.9244,4.3289,4.5707,4.8004,5.0346
1,3.0000,3.3129,3.6029,3.9801,4.1664,4.4010,4.5231,4.9478
1,3.0000,3.1527,3.4278,3.7841,4.0379,4.4747,4.7263,5.1247
1,3.0000,3.2453,3.5020,3.8099,4.2019,4.5423,4.9511,5.3614
1,3.0000,3.6276,4.0515,4.3829,4.8884,5.1818,5.4172,5.6243
1,3.0000,3.3175,3.9537,4.1095,4.1659,4.5707,5.0003,5.3129
1,3.0000,3.2533,3.2533,3.4872,3.7103,3.7103,4.1668,4.1668
1,3.0000,3.1437,3.4896,3.7708,4.1041,4.4638,4.8876,5.3845
1,3.0000,3.3347,3.5972,3.9321,3.9761,4.3186,4.6040,4.9469
1,3.0000,3.4110,3.8604,4.1253,4.5199,4.5199,4.6213,5.0250
1,3.0000,3.5795,3.9236,4.1402,4.4498,4.7768,4.8881,5.2351
1,3.0000,3.2263,3.5678,3.5678,3.9136,4.2398,4.4868,4.5353
1,3.0000,3.3687,3.7866,4.1663,4.3594,4.7091,5.0914,5.3822
1,3.0000,3.1343,3.6547,3.9243,4.1074,4.4186,4.7088,4.9322
1,3.0000,3.2401,3.3583,3.4780,3.8432,4.0283,4.1187,4.2010
